0.065100 	 27.297715 	 12.279496 
0.065200 	 27.318801 	 12.276189 
0.065300 	 27.339912 	 12.272909 
0.065400 	 27.361048 	 12.269655 
0.065500 	 27.382210 	 12.266429 
0.065600 	 27.403396 	 12.263229 
0.065700 	 27.424608 	 12.260056 
0.065800 	 27.445845 	 12.256909 
0.065900 	 27.467107 	 12.253790 
0.066000 	 27.488394 	 12.250697 
0.066100 	 27.509706 	 12.247632 
0.066200 	 27.531043 	 12.244593 
0.066300 	 27.552405 	 12.241581 
0.066400 	 27.573791 	 12.238596 
0.066500 	 27.595203 	 12.235638 
0.066600 	 27.616639 	 12.232707 
0.066700 	 27.638100 	 12.229802 
0.066800 	 27.659586 	 12.226925 
0.066900 	 27.681096 	 12.224075 
0.067000 	 27.702631 	 12.221251 
0.067100 	 27.724190 	 12.218455 
0.067200 	 27.745774 	 12.215685 
0.067300 	 27.767382 	 12.212943 
0.067400 	 27.789015 	 12.210227 
0.067500 	 27.810672 	 12.207539 
0.067600 	 27.832354 	 12.204878 
0.067700 	 27.854060 	 12.202243 
0.067800 	 27.875790 	 12.199636 
0.067900 	 27.897544 	 12.197056 
0.068000 	 27.919322 	 12.194503 
0.068100 	 27.941125 	 12.191977 
0.068200 	 27.962951 	 12.189478 
0.068300 	 27.984802 	 12.187006 
0.068400 	 28.006676 	 12.184562 
0.068500 	 28.028575 	 12.182144 
0.068600 	 28.050497 	 12.179754 
0.068700 	 28.072443 	 12.177391 
0.068800 	 28.094413 	 12.175055 
0.068900 	 28.116406 	 12.172746 
0.069000 	 28.138424 	 12.170465 
0.069100 	 28.160465 	 12.168210 
0.069200 	 28.182529 	 12.165983 
0.069300 	 28.204617 	 12.163784 
0.069400 	 28.226729 	 12.161611 
0.069500 	 28.248864 	 12.159466 
0.069600 	 28.271022 	 12.157348 
0.069700 	 28.293204 	 12.155257 
0.069800 	 28.315409 	 12.153194 
